Type,Name,Datatype,Justify,Cacheable,Length,Decimals,UnitType,Unit,Precision
OBJECT,LENGTH,double,RIGHT,TRUE,8,0,Length,mm,
OBJECT,LENGTH_GROSS,double,RIGHT,TRUE,8,0,Length,mm,
OBJECT,LENGTH_MAX,double,RIGHT,TRUE,8,0,Length,mm,
OBJECT,LENGTH_MIN,double,RIGHT,TRUE,8,0,Length,mm,
OBJECT,LONGHOLE_MAX,double,RIGHT,TRUE,2,0,Length,mm,
OBJECT,LONGHOLE_MIN,double,RIGHT,TRUE,2,0,Length,mm,
OBJECT,LENGTH_NET,double,RIGHT,TRUE,8,0,Length,mm,
OBJECT,LOCKED_BY,string,LEFT,TRUE,50,0,,,
OBJECT,READY_FOR_ISSUE_BY,string,LEFT,TRUE,50,0,,,
OBJECT,LONG_HOLE_X,double,RIGHT,TRUE,2,0,Length,mm,
OBJECT,LONG_HOLE_Y,double,RIGHT,TRUE,2,0,Length,mm,
OBJECT,LOT_NAME,string,LEFT,TRUE,20,0,,,
OBJECT,LOT_NUMBER,int,LEFT,TRUE,5,0,,,
OBJECT,MAGNITUDEINFO,string,LEFT,TRUE,30,0,,,
OBJECT,MAIN_PART,int,LEFT,TRUE,1,0,,,
OBJECT,MAJOR_AXIS_LENGTH_1,double,RIGHT,TRUE,7,2,Length,mm,
OBJECT,MAJOR_AXIS_LENGTH_2,double,RIGHT,TRUE,7,2,Length,mm,
OBJECT,MARK,string,LEFT,TRUE,10,0,,,
OBJECT,MATERIAL,string,LEFT,TRUE,7,0,,,
OBJECT,MATERIAL_TYPE,string,LEFT,TRUE,20,0,,,
OBJECT,MESH_POS,string,LEFT,TRUE,12,0,,,
OBJECT,MINOR_AXIS_LENGTH_1,double,RIGHT,TRUE,7,2,Length,mm,
OBJECT,MINOR_AXIS_LENGTH_2,double,RIGHT,TRUE,7,2,Length,mm,
OBJECT,MODEL,string,LEFT,TRUE,20,0,,,
OBJECT,MODEL_PATH,string,LEFT,TRUE,30,0,,,
OBJECT,MODEL_TOTAL,int,LEFT,TRUE,5,0,,,
OBJECT,MODIFIED,int,LEFT,TRUE,12,0,Date,dd.mm.yyyy,
OBJECT,MODIFIED_ACTION,string,LEFT,TRUE,14,0,,,
OBJECT,MODIFIED_BY,string,LEFT,TRUE,14,0,,,
OBJECT,MODULUS_OF_ELASTICITY,double,RIGHT,TRUE,8,2,,,
OBJECT,MOMENT_OF_INERTIA_X,double,RIGHT,TRUE,7,2,Moment_of_inertia,mm4,
OBJECT,MOMENT_OF_INERTIA_Y,double,RIGHT,TRUE,7,2,Moment_of_inertia,mm4,
OBJECT,MORTAR_VOLUME,double,LEFT,TRUE,8,2,Volume,m3,
OBJECT,NAME,string,LEFT,TRUE,20,0,,,
OBJECT,NAME_BASE,string,LEFT,TRUE,20,0,,,
OBJECT,NAME_FULL,string,LEFT,TRUE,20,0,,,
OBJECT,NAME_SHORT,string,LEFT,TRUE,20,0,,,
OBJECT,NEUTRAL_AXIS_LOCATION_ELASTIC_X,double,RIGHT,TRUE,7,2,Length,mm,
OBJECT,NEUTRAL_AXIS_LOCATION_ELASTIC_Y,double,RIGHT,TRUE,7,2,Length,mm,
OBJECT,NEUTRAL_AXIS_LOCATION_PLASTIC_X,double,RIGHT,TRUE,7,2,Length,mm,
OBJECT,NEUTRAL_AXIS_LOCATION_PLASTIC_Y,double,RIGHT,TRUE,7,2,Length,mm,
OBJECT,NORMALIZED_WARPING_CONSTANT,double,RIGHT,TRUE,7,2,,,
OBJECT,NUMBER#1,int,LEFT,TRUE,5,0,,,
OBJECT,NUMBER#2,string,LEFT,TRUE,10,0,,,
OBJECT,NUMBER_IN_PHASE(X),int,RIGHT,TRUE,3,0,,,
OBJECT,NUMBER_OF_TILE_TYPES,int,LEFT,TRUE,2,0,,,
OBJECT,OBJECT,string,LEFT,TRUE,20,0,,,
OBJECT,OBJECT_DESCRIPTION,string,LEFT,TRUE,30,0,,,
OBJECT,OBJECT_LOCKED,string,LEFT,TRUE,3,0,,,
OBJECT,OBJECT_TYPE,string,LEFT,TRUE,2,0,,,
OBJECT,ORIGIN_X,double,RIGHT,TRUE,8,0,Length,mm,
OBJECT,ORIGIN_Y,double,RIGHT,TRUE,8,0,Length,mm,
OBJECT,ORIGIN_Z,double,RIGHT,TRUE,8,0,Length,mm,
OBJECT,OWNER,string,LEFT,TRUE,10,0,,,
OBJECT,PAGE,int,LEFT,FALSE,2,0,,,
OBJECT,PART_POS,string,LEFT,TRUE,10,0,,,
OBJECT,PART_PREFIX,string,LEFT,TRUE,10,0,,,
OBJECT,PART_SERIAL_NUMBER,int,LEFT,TRUE,10,0,,,
OBJECT,PART_START_NUMBER,int,LEFT,TRUE,10,0,,,
OBJECT,PCS,int,RIGHT,TRUE,4,0,,,
OBJECT,PERCENT_COMPLETE,double,LEFT,TRUE,3,2,,,
OBJECT,PERIMETER,double,RIGHT,TRUE,8,0,Length,mm,
OBJECT,PHASE,int,LEFT,TRUE,5,0,,,
OBJECT,PLANNED_STARTDATE,int,LEFT,TRUE,12,0,Date,dd.mm.yyyy,
OBJECT,PLANNED_ENDDATE,int,LEFT,TRUE,12,0,Date,dd.mm.yyyy,
OBJECT,PLASTIC_MODULUS_X,double,RIGHT,TRUE,7,2,,,
OBJECT,PLASTIC_MODULUS_Y,double,RIGHT,TRUE,7,2,,,
OBJECT,PLATE_DENSITY,double,RIGHT,TRUE,8,0,Density,kg/m3,
OBJECT,PLATE_THICKNESS,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,PLATE_TOP_VIEW,string,LEFT,TRUE,20,0,,,
OBJECT,PLOTFILE,string,LEFT,TRUE,20,0,,,
OBJECT,POISSONS_RATIO,double,RIGHT,TRUE,8,2,,,
OBJECT,POLAR_RADIUS_OF_GYRATION,double,RIGHT,TRUE,7,2,,,
OBJECT,POSITION_X,double,LEFT,TRUE,10,0,Length,mm,
OBJECT,POSITION_Y,double,LEFT,TRUE,10,0,Length,mm,
OBJECT,POSITION_Z,double,LEFT,TRUE,10,0,Length,mm,
OBJECT,POUR_NUMBER,string,LEFT,TRUE,14,0,,,
OBJECT,POUR_PHASE,int,LEFT,TRUE,10,0,,,
OBJECT,POUR_TYPE,string,LEFT,TRUE,20,0,,,
OBJECT,PREFIX,string,LEFT,TRUE,10,0,,,
OBJECT,PRELIM_MARK,string,LEFT,TRUE,20,0,,,
OBJECT,PRELIM_ASSEM_MARK,string,LEFT,TRUE,20,0,,,
OBJECT,PRIMARYWEIGHT,double,LEFT,TRUE,4,2,,,
OBJECT,PRODUCT_NAME,string,LEFT,TRUE,20,0,,,
OBJECT,PROFILE,string,LEFT,TRUE,14,0,,,
OBJECT,PROFILE_DENSITY,double,RIGHT,TRUE,8,0,Density,kg/m3,
OBJECT,PROFILE_TYPE,string,LEFT,TRUE,14,0,,,
OBJECT,PROFILE_WEIGHT,double,RIGHT,TRUE,8,0,Weight,kg,
OBJECT,PROFILE_WEIGHT_NET,double,RIGHT,TRUE,8,0,Weight,kg,
OBJECT,APPROVED_BY,string,LEFT,TRUE,20,0,,,
OBJECT,PULLOUT,string,LEFT,TRUE,14,0,,,
OBJECT,RADIUS,double,RIGHT,TRUE,7,2,,,
OBJECT,RADIUS_OF_GYRATION_X,double,RIGHT,TRUE,7,2,,,
OBJECT,RADIUS_OF_GYRATION_Y,double,RIGHT,TRUE,7,2,,,
OBJECT,RAIL_ANGLE,double,LEFT,TRUE,8,1,Angle,Degrees,
OBJECT,RAIL_OFFSET,double,RIGHT,TRUE,7,2,Length,mm,
OBJECT,RAIL_RADIUS,double,RIGHT,TRUE,8,0,Length,mm,
OBJECT,REBAR_MESH_LEFT_OVERHANG_LONG,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,REBAR_MESH_RIGHT_OVERHANG_LONG,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,REBAR_MESH_LEFT_OVERHANG_CROSS,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,REBAR_MESH_RIGHT_OVERHANG_CROSS,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,REBAR_POS,string,LEFT,TRUE,20,0,,,
OBJECT,RESULTANT_X,double,LEFT,TRUE,8,1,Force,kN,
OBJECT,RESULTANT_Y,double,LEFT,TRUE,8,1,Force,kN,
OBJECT,RESULTANT_Z,double,LEFT,TRUE,8,1,Force,kN,
OBJECT,RESULTANT_LOCAL_X,double,LEFT,TRUE,8,1,Force,kN,
OBJECT,RESULTANT_LOCAL_Y,double,LEFT,TRUE,8,1,Force,kN,
OBJECT,RESULTANT_LOCAL_Z,double,LEFT,TRUE,8,1,Force,kN,
OBJECT,RESULTANT_CURRENT_X,double,LEFT,TRUE,8,1,Force,kN,
OBJECT,RESULTANT_CURRENT_Y,double,LEFT,TRUE,8,1,Force,kN,
OBJECT,RESULTANT_CURRENT_Z,double,LEFT,TRUE,8,1,Force,kN,
OBJECT,REVISION_CODE,string,LEFT,TRUE,10,0,,,
OBJECT,ROUNDING_RADIUS,double,RIGHT,TRUE,7,2,Length,mm,
OBJECT,ROUNDING_RADIUS_1,double,RIGHT,TRUE,7,2,Length,mm,
OBJECT,ROUNDING_RADIUS_2,double,RIGHT,TRUE,7,2,Length,mm,
OBJECT,ROW_IN_PAGE,int,LEFT,FALSE,3,0,,,
OBJECT,SAWING_ITEM,string,LEFT,TRUE,20,0,,,
OBJECT,SCALE,string,LEFT,TRUE,5,0,,,
OBJECT,SCALE1,string,LEFT,TRUE,10,0,,,
OBJECT,SCALE2,string,LEFT,TRUE,10,0,,,
OBJECT,SCALE3,string,LEFT,TRUE,10,0,,,
OBJECT,SCALE4,string,LEFT,TRUE,10,0,,,
OBJECT,SCALE5,string,LEFT,TRUE,10,0,,,
OBJECT,SECTION_MODULUS_X,double,RIGHT,TRUE,7,2,Volume,mm3,
OBJECT,SECTION_MODULUS_Y,double,RIGHT,TRUE,7,2,Volume,mm3,
OBJECT,SERIAL_NUMBER,int,LEFT,TRUE,10,0,,,
OBJECT,START_NUMBER,int,LEFT,TRUE,10,0,,,
OBJECT,SHAPE,string,LEFT,TRUE,20,0,,,
OBJECT,SHAPE_INTERNAL,string,LEFT,TRUE,10,0,,,
OBJECT,SHEAR_CENTER_LOCATION,double,RIGHT,TRUE,7,2,Length,mm,
OBJECT,SIMILAR_TO_MAIN_PART,int,LEFT,TRUE,1,0,,,
OBJECT,SITE_WORKSHOP,string,LEFT,TRUE,10,0,,,
OBJECT,SIZE,string,LEFT,TRUE,20,0,,,
OBJECT,SORT_OF_E_x_Cw_PER_G_x_J,double,RIGHT,TRUE,7,2,,,
OBJECT,SPANNING,int,LEFT,TRUE,1,0,,,
OBJECT,SPANNINGDIRECTION_X,double,LEFT,TRUE,4,2,,,
OBJECT,SPANNINGDIRECTION_Y,double,LEFT,TRUE,4,2,,,
OBJECT,SPANNINGDIRECTION_Z,double,LEFT,TRUE,4,2,,,
OBJECT,START_X,double,RIGHT,TRUE,8,0,Length,mm,
OBJECT,START_Y,double,RIGHT,TRUE,8,0,Length,mm,
OBJECT,START_Z,double,RIGHT,TRUE,8,0,Length,mm,
OBJECT,START_X_IN_WORK_PLANE,double,RIGHT,TRUE,8,0,Length,mm,
OBJECT,START_Y_IN_WORK_PLANE,double,RIGHT,TRUE,8,0,Length,mm,
OBJECT,START_Z_IN_WORK_PLANE,double,RIGHT,TRUE,8,0,Length,mm,
OBJECT,STATICAL_MOMENT_Qf,double,RIGHT,TRUE,7,2,,,
OBJECT,STATICAL_MOMENT_Qw,double,RIGHT,TRUE,7,2,,,
OBJECT,STIFFENER_DIMENSION,double,RIGHT,TRUE,7,2,Length,mm,
OBJECT,STIFFENER_DIMENSION_1,double,RIGHT,TRUE,7,2,Length,mm,
OBJECT,STIFFENER_DIMENSION_2,double,RIGHT,TRUE,7,2,Length,mm,
OBJECT,STIFFENER_DIMENSION_3,double,RIGHT,TRUE,7,2,Length,mm,
OBJECT,STRAND_PULL_FORCE,double,RIGHT,TRUE,8,0,Force,kN,
OBJECT,STRAND_N_PATTERN,int,RIGHT,TRUE,5,0,,,
OBJECT,STRAND_N_STRAND,int,RIGHT,TRUE,5,0,,,
OBJECT,STRAND_POS,string,LEFT,TRUE,10,0,,,
OBJECT,STRAND_UNBONDED,string,LEFT,TRUE,10,0,,,
OBJECT,STRAND_DEBONDED_STRANDS_1,string,LEFT,TRUE,128,0,,,
OBJECT,STRAND_DEBOND_LEN_FROM_START_1,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBOND_LEN_MIDDLE_TO_START_1,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBOND_LEN_MIDDLE_TO_END_1,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBOND_LEN_FROM_END_1,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBONDED_STRANDS_2,string,LEFT,TRUE,128,0,,,
OBJECT,STRAND_DEBOND_LEN_FROM_START_2,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBOND_LEN_MIDDLE_TO_START_2,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBOND_LEN_MIDDLE_TO_END_2,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBOND_LEN_FROM_END_2,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBONDED_STRANDS_3,string,LEFT,TRUE,128,0,,,
OBJECT,STRAND_DEBOND_LEN_FROM_START_3,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBOND_LEN_MIDDLE_TO_START_3,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBOND_LEN_MIDDLE_TO_END_3,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBOND_LEN_FROM_END_3,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBONDED_STRANDS_4,string,LEFT,TRUE,128,0,,,
OBJECT,STRAND_DEBOND_LEN_FROM_START_4,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBOND_LEN_MIDDLE_TO_START_4,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBOND_LEN_MIDDLE_TO_END_4,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBOND_LEN_FROM_END_4,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBONDED_STRANDS_5,string,LEFT,TRUE,128,0,,,
OBJECT,STRAND_DEBOND_LEN_FROM_START_5,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBOND_LEN_MIDDLE_TO_START_5,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBOND_LEN_MIDDLE_TO_END_5,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,STRAND_DEBOND_LEN_FROM_END_5,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,SUBTYPE,double,LEFT,TRUE,14,1,,,
OBJECT,SUPPLEMENT_PART_WEIGHT,double,LEFT,TRUE,8,0,Weight,kg,
OBJECT,SURFACING_NAME,string,LEFT,TRUE,20,0,,,
OBJECT,TANGENT_OF_PRINCIPAL_AXIS_ANGLE,double,RIGHT,TRUE,7,2,,,
OBJECT,TASKTYPE,string,LEFT,TRUE,20,0,,,
OBJECT,TEXT1,string,LEFT,TRUE,40,0,,,
OBJECT,TEXT2,string,LEFT,TRUE,40,0,,,
OBJECT,TEXT3,string,LEFT,TRUE,40,0,,,
OBJECT,THERMAL_DILATATION,double,RIGHT,TRUE,8,6,,,
OBJECT,THICKNESS,double,LEFT,TRUE,8,0,Length,mm,
OBJECT,THREAD_IN_MATERIAL,int,LEFT,TRUE,3,0,,,
OBJECT,THREAD_TYPE_START,string,LEFT,TRUE,8,0,,,
OBJECT,THREAD_TYPE_END,string,LEFT,TRUE,8,0,,,
OBJECT,THREAD_LENGTH_START,double,LEFT,TRUE,8,0,,,
OBJECT,THREAD_LENGTH_END,double,LEFT,TRUE,8,0,,,
OBJECT,EXTRA_LENGTH_START,double,LEFT,TRUE,8,0,,,
OBJECT,EXTRA_LENGTH_END,double,LEFT,TRUE,8,0,,,
OBJECT,TILE_VOLUME,double,LEFT,TRUE,8,2,Volume,m3,
OBJECT,TIME,string,LEFT,TRUE,10,0,,,
OBJECT,TITLE,string,LEFT,TRUE,20,0,,,
OBJECT,TITLE1,string,LEFT,TRUE,40,0,,,
OBJECT,TITLE2,string,LEFT,TRUE,40,0,,,
OBJECT,TITLE3,string,LEFT,TRUE,40,0,,,
OBJECT,TOP_LEVEL,string,LEFT,TRUE,10,0,,,
OBJECT,TOP_LEVEL_GLOBAL,string,LEFT,TRUE,10,0,,,
OBJECT,TOP_LEVEL_UNFORMATTED,double,LEFT,TRUE,10,0,Length,mm,
OBJECT,TOP_LEVEL_GLOBAL_UNFORMATTED,double,LEFT,TRUE,10,0,Length,mm,
OBJECT,TORSIONAL_CONSTANT,double,RIGHT,TRUE,7,2,,,
OBJECT,TOUCHED,string,LEFT,TRUE,14,0,,,
OBJECT,TOUCHED_ACTION,string,LEFT,TRUE,14,0,,,
OBJECT,TOUCHED_BY,string,LEFT,TRUE,14,0,,,
OBJECT,TYPE,string,LEFT,TRUE,20,0,,,
OBJECT,TYPE1,string,LEFT,TRUE,30,0,,,
OBJECT,TYPE2,string,LEFT,TRUE,10,0,,,
OBJECT,TYPE3,string,LEFT,TRUE,10,0,,,
OBJECT,TYPE4,string,LEFT,TRUE,10,0,,,
OBJECT,TYPENUMBER,int,LEFT,TRUE,6,0,,,
OBJECT,TYPENAME,string,LEFT,TRUE,25,0,,,
OBJECT,USAGE,string,LEFT,TRUE,20,0,,,
OBJECT,USAGE_VALUE,int,LEFT,TRUE,6,0,,,
OBJECT,USER,string,LEFT,TRUE,20,0,,,
OBJECT,USER_PHASE,string,LEFT,TRUE,20,0,,,
OBJECT,VENDOR,string,LEFT,TRUE,20,0,,,
OBJECT,WARPING_CONSTANT,double,RIGHT,TRUE,7,2,,,
OBJECT,WARPING_STATICAL_MOMENT,double,RIGHT,TRUE,7,2,,,
OBJECT,WASHER_THICKNESS,double,RIGHT,TRUE,7,1,Length,mm,
OBJECT,WEB_HEIGHT,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,WEB_LENGTH,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,WEB_THICKNESS,double,RIGHT,TRUE,7,1,Length,mm,
OBJECT,WEB_THICKNESS_1,double,RIGHT,TRUE,7,1,Length,mm,
OBJECT,WEB_THICKNESS_2,double,RIGHT,TRUE,7,1,Length,mm,
OBJECT,WEB_WIDTH,double,RIGHT,TRUE,7,1,Length,mm,
OBJECT,WEIGHT,double,RIGHT,TRUE,8,0,Weight,kg,
OBJECT,WEIGHT_GROSS,double,RIGHT,TRUE,8,0,Weight,kg,
OBJECT,WEIGHT_M,double,RIGHT,TRUE,8,0,Weight,kg,
OBJECT,WEIGHT_MAX,double,RIGHT,TRUE,8,0,Weight,kg,
OBJECT,WEIGHT_MIN,double,RIGHT,TRUE,8,0,Weight,kg,
OBJECT,WEIGHT_NET,double,RIGHT,TRUE,8,0,Weight,kg,
OBJECT,WEIGHT_ONLY_CONCRETE_PARTS,double,RIGHT,TRUE,8,0,Weight,kg,
OBJECT,WEIGHT_NET_ONLY_CONCRETE_PARTS,double,RIGHT,TRUE,8,0,Weight,kg,
OBJECT,WEIGHT_PER_UNIT_LENGTH,double,RIGHT,TRUE,7,0,Weight/length,kg/m,
OBJECT,WEIGHT_TOTAL,double,RIGHT,TRUE,8,0,Weight,kg,
OBJECT,WELD_ACTUAL_LENGTH1,double,LEFT,TRUE,5,0,Length,mm,
OBJECT,WELD_ACTUAL_LENGTH2,double,LEFT,TRUE,5,0,Length,mm,
OBJECT,WELD_ANGLE1,double,LEFT,TRUE,5,1,Angle,Degrees,
OBJECT,WELD_ANGLE2,double,LEFT,TRUE,5,1,Angle,Degrees,
OBJECT,WELD_ASSEMBLYTYPE,string,LEFT,TRUE,8,0,,,
OBJECT,WELD_CROSSSECTION_AREA1,double,RIGHT,TRUE,8,0,Area,mm2,
OBJECT,WELD_CROSSSECTION_AREA2,double,RIGHT,TRUE,8,0,Area,mm2,
OBJECT,WELD_DEFAULT,double,RIGHT,TRUE,5,1,,,
OBJECT,WELD_DIM_TYPE,string,LEFT,TRUE,5,0,,,
OBJECT,WELD_DIRECTION_X,double,LEFT,TRUE,7,1,,,
OBJECT,WELD_DIRECTION_Y,double,LEFT,TRUE,7,1,,,
OBJECT,WELD_DIRECTION_Z,double,LEFT,TRUE,7,1,,,
OBJECT,WELD_EDGE_AROUND,string,LEFT,TRUE,20,0,,,
OBJECT,WELD_ERRORLIST,string,LEFT,TRUE,80,0,,,
OBJECT,WELD_EFFECTIVE_THROAT,double,LEFT,TRUE,5,1,Length,mm,
OBJECT,WELD_EFFECTIVE_THROAT2,double,LEFT,TRUE,5,1,Length,mm,
OBJECT,WELD_ELECTRODE_CLASSIFICATION,string,LEFT,TRUE,22,0,,,
OBJECT,WELD_ELECTRODE_COEFFICIENT,double,LEFT,TRUE,5,2,,,
OBJECT,WELD_ELECTRODE_STRENGTH,double,LEFT,TRUE,5,2,,,
OBJECT,WELD_ERRORLIST,string,LEFT,TRUE,22,0,,,
OBJECT,WELD_FATHER_CODE,string,LEFT,TRUE,22,0,,,
OBJECT,WELD_FATHER_NUMBER,string,LEFT,TRUE,5,0,,,
OBJECT,WELD_FILLTYPE1,string,LEFT,TRUE,10,0,,,
OBJECT,WELD_FILLTYPE2,string,LEFT,TRUE,10,0,,,
OBJECT,WELD_FINISH1,string,LEFT,TRUE,4,0,,,
OBJECT,WELD_FINISH2,string,LEFT,TRUE,4,0,,,
OBJECT,WELD_INCREMENT_AMOUNT1,int,RIGHT,TRUE,3,0,,,
OBJECT,WELD_INCREMENT_AMOUNT2,int,RIGHT,TRUE,3,0,,,
OBJECT,WELD_INTERMITTENT_TYPE,string,LEFT,TRUE,3,0,,,
OBJECT,WELD_LENGTH1,double,RIGHT,TRUE,5,0,Length,mm,
OBJECT,WELD_LENGTH2,double,RIGHT,TRUE,5,0,Length,mm,
OBJECT,WELD_LOGICAL_WELD,string,LEFT,TRUE,3,0,,,
OBJECT,WELD_NDT_INSPECTION,string,LEFT,TRUE,22,0,,,
OBJECT,WELD_NUMBER,string,LEFT,TRUE,5,0,,,
OBJECT,WELD_NUMBER_PREFIX,string,LEFT,TRUE,22,0,,,
OBJECT,WELD_PERIOD1,double,LEFT,TRUE,5,0,,,
OBJECT,WELD_PERIOD2,double,LEFT,TRUE,5,0,,,
OBJECT,WELD_POSITION,string,LEFT,TRUE,3,0,,,
OBJECT,WELD_POSITION_X,double,LEFT,TRUE,7,1,,,
OBJECT,WELD_POSITION_Y,double,LEFT,TRUE,7,1,,,
OBJECT,WELD_POSITION_Z,double,LEFT,TRUE,7,1,,,
OBJECT,WELD_PROCESS_TYPE,string,LEFT,TRUE,22,0,,,
OBJECT,WELD_ROOT_FACE_THICKNESS,double,LEFT,TRUE,5,1,Length,mm,
OBJECT,WELD_ROOT_FACE_THICKNESS2,double,LEFT,TRUE,5,1,Length,mm,
OBJECT,WELD_ROOT_OPENING,double,LEFT,TRUE,5,1,Length,mm,
OBJECT,WELD_ROOT_OPENING2,double,LEFT,TRUE,5,1,Length,mm,
OBJECT,WELD_SIZE_PREFIX_ABOVE,string,LEFT,TRUE,21,0,,,
OBJECT,WELD_SIZE_PREFIX_BELOW,string,LEFT,TRUE,21,0,,,
OBJECT,WELD_SIZE1,double,LEFT,TRUE,5,1,,,
OBJECT,WELD_SIZE2,double,LEFT,TRUE,5,1,,,
OBJECT,WELD_TEXT,string,LEFT,TRUE,12,0,,,
OBJECT,WELD_TYPE1,string,LEFT,TRUE,4,0,,,
OBJECT,WELD_TYPE2,string,LEFT,TRUE,4,0,,,
OBJECT,WELD_VOLUME,double,LEFT,TRUE,8,0,Volume,mm3,
OBJECT,WIDTH,double,RIGHT,TRUE,8,0,Length,mm,
OBJECT,WIDTH_1,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,WIDTH_2,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,VOLUME,double,RIGHT,TRUE,8,2,Volume,m3,
OBJECT,VOLUME_GROSS,double,RIGHT,TRUE,8,2,Volume,m3,
OBJECT,VOLUME_NET,double,RIGHT,TRUE,8,2,Volume,m3,
OBJECT,VOLUME_ONLY_CONCRETE_PARTS,double,RIGHT,TRUE,8,2,Volume,m3,
OBJECT,VOLUME_NET_ONLY_CONCRETE_PARTS,double,RIGHT,TRUE,8,2,Volume,m3,
OBJECT,X_DIRECTION_WIDTH,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,Y_DIRECTION_WIDTH,double,RIGHT,TRUE,7,0,Length,mm,
OBJECT,ACTUAL_END_D,int,LEFT,TRUE,12,0,Date,dd.mm.yyyy,
OBJECT,ACTUAL_END_E,int,LEFT,TRUE,12,0,Date,dd.mm.yyyy,
OBJECT,ACTUAL_END_F,int,LEFT,TRUE,12,0,Date,dd.mm.yyyy,
OBJECT,ACTUAL_START_D,int,LEFT,TRUE,12,0,Date,dd.mm.yyyy,
OBJECT,ACTUAL_START_E,int,LEFT,TRUE,12,0,Date,dd.mm.yyyy,
OBJECT,ACTUAL_START_F,int,LEFT,TRUE,12,0,Date,dd.mm.yyyy,
OBJECT,CIP_STATUS,string,LEFT,TRUE,20,0,,,
OBJECT,DELIVERY_NUMBER,string,LEFT,TRUE,20,0,,,
OBJECT,DESIGN_ASSIGNED_TO,string,LEFT,TRUE,10,0,,,
OBJECT,DESIGN_CHECKED_BY,string,LEFT,TRUE,10,0,,,
OBJECT,DESIGN_CHECK_DATE,int,LEFT,TRUE,12,0,Date,dd.mm.yyyy,
OBJECT,DESIGN_CODE,string,LEFT,TRUE,20,0,,,
OBJECT,DESIGN_COMMENT,string,LEFT,TRUE,30,0,,,
OBJECT,ERECTION_CODE,string,LEFT,TRUE,20,0,,,
OBJECT,ERECTION_COMMENT,string,LEFT,TRUE,20,0,,,
OBJECT,ERECTIONSTATUS,string,LEFT,TRUE,20,0,,,
OBJECT,FABRICATION_CODE,string,LEFT,TRUE,20,0,,,
OBJECT,FABRICATION_STATUS,string,LEFT,TRUE,20,0,,,
OBJECT,PACKAGE_NUMBER,string,LEFT,TRUE,20,0,,,
OBJECT,PLANNED_END_D,int,LEFT,TRUE,12,0,Date,dd.mm.yyyy,
OBJECT,PLANNED_END_E,int,LEFT,TRUE,12,0,Date,dd.mm.yyyy,
OBJECT,PLANNED_END_F,int,LEFT,TRUE,12,0,Date,dd.mm.yyyy,
OBJECT,PLANNED_START_D,int,LEFT,TRUE,12,0,Date,dd.mm.yyyy,
OBJECT,PLANNED_START_E,int,LEFT,TRUE,12,0,Date,dd.mm.yyyy,
OBJECT,PLANNED_START_F,int,LEFT,TRUE,12,0,Date,dd.mm.yyyy,
OBJECT,PLANS_STATUS,string,LEFT,TRUE,20,0,,,
OBJECT,SHIPMENT_NUMBER,string,LEFT,TRUE,20,0,,,
OBJECT,LBS_PROJECT,string,LEFT,TRUE,20,0,,,
OBJECT,LBS_BUILDING,string,LEFT,TRUE,20,0,,,
OBJECT,LBS_SECTION,string,LEFT,TRUE,20,0,,,
OBJECT,LBS_SITE,string,LEFT,TRUE,20,0,,,
OBJECT,LBS_FLOOR,string,LEFT,TRUE,20,0,,,
OBJECT,LBS_FLOOR_ELEVATION,double,LEFT,TRUE,10,0,,,
OBJECT,LBS_HIERARCHY_LEVEL_NUMBER,int,LEFT,TRUE,1,0,,,
OBJECT,LBS_HIERARCHY,string,LEFT,TRUE,40,0,,,
